"ML Catalog Number",Format,"Scientific Name","Common Name","Background Species",Recordist,Date,Year,Month,Day,Time,Country,Country-State-County,State,County,Locality,Latitude,Longitude,"Elevation (m)",Age/Sex,Behaviors,Playback,Collected,"Specimen ID","Home Archive Catalog Number",Recorder,Microphone,Accessory,"Partner Institution","eBird Checklist ID",Unconfirmed?,"Air Temp(ºC)","Water Temp(ºC)","Media notes","Observation Details",Class,Order,Family,"Parent Species","eBird Species Code","Taxon Category","Taxonomic Sort","Recordist 2 Display Name","Recordist 2 Profile URL","Average Community Rating","Number of Ratings","Asset State","Asset Tags","Contributor Profile URL","Original Image Height","Original Image Width","Specimen Page URL","eBird Checklist URL","ebird Species URL",isInternalUser,mediaDownloadUrl,report_as
202575201,Photo,"Sialia mexicana","Western Bluebird",,"David Yeamans",1/24/2020,2020,1,24,812,"United States",US-CA-001,California,Alameda,"Del Valle Rd. at Mendenhall Rd.",37.6046,-121.687,,,,Unspecified,,,,,,,,S63731934,,,,,,,,,"Sialia mexicana",wesblu,Species,27041.0,,,4.705882352941177,17,committed,,"https://ebird.org/profile/MTg0OTMz",1662,2493,"https://macaulaylibrary.org/asset/202575201","https://ebird.org/view/checklist/S63731934","https://ebird.org/species/wesblu",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",wesblu
215977831,Photo,"Sialia mexicana","Western Bluebird",,"David Yeamans",3/16/2020,2020,3,16,1522,"United States",US-CA-001,California,Alameda,"Garin/Dry Creek Pioneer Regional Park",37.6285,-122.0284,,,,Unspecified,,,,,,,,S65885292,,,,,,,,,"Sialia mexicana",wesblu,Species,27041.0,,,4.44,25,committed,,"https://ebird.org/profile/MTg0OTMz",2166,3249,"https://macaulaylibrary.org/asset/215977831","https://ebird.org/view/checklist/S65885292","https://ebird.org/species/wesblu",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",wesblu
52814751,Photo,"Podiceps nigricollis","Eared Grebe",,"David Yeamans",3/29/2017,2017,3,29,1630,"United States",US-AZ-023,Arizona,"Santa Cruz","Patagonia Lake from Boats",31.4922,-110.8661,,Adult,,Unspecified,,,,,,,,S35529285,,,,,,,,,"Podiceps nigricollis",eargre,Species,1777.0,,,4.666666666666667,15,committed,,"https://ebird.org/profile/MTg0OTMz",1029,1544,"https://macaulaylibrary.org/asset/52814751","https://ebird.org/view/checklist/S35529285","https://ebird.org/species/eargre",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",eargre
42972331,Photo,"Trogon elegans","Elegant Trogon",,"David Yeamans",12/19/2016,2016,12,19,730,"United States",US-AZ-023,Arizona,"Santa Cruz","Patagonia Lake SP--Birding Trail",31.4967,-110.8489,,"Adult Male",,Unspecified,,,,,,,,S33107683,,,,,"This is a uniquely marked trogon, thought to have been sighted here for 17 or more years.",,,,"Trogon elegans",eletro,Species,8991.0,,,4.818181818181818,11,committed,,"https://ebird.org/profile/MTg0OTMz",2666,3999,"https://macaulaylibrary.org/asset/42972331","https://ebird.org/view/checklist/S33107683","https://ebird.org/species/eletro",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",eletro
55083981,Photo,"Fulica americana","American Coot",,"David Yeamans",4/15/2017,2017,4,15,837,"United States",US-AZ-023,Arizona,"Santa Cruz","Patagonia Lake State Park",31.4952,-110.8567,,Unknown,,Unspecified,,,,,,,,S35990616,,,,"Feeding behavior","Hatchlings around the lake are from minutes to days old.",,,,"Fulica americana",y00475,Species,5311.0,,,4.857142857142857,7,committed,,"https://ebird.org/profile/MTg0OTMz",1154,1732,"https://macaulaylibrary.org/asset/55083981","https://ebird.org/view/checklist/S35990616","https://ebird.org/species/y00475",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",y00475
50589031,Photo,"Oxyura jamaicensis","Ruddy Duck",,"David Yeamans",3/8/2017,2017,3,8,800,"United States",US-AZ-023,Arizona,"Santa Cruz","Patagonia Lake SP--Birding Trail",31.4967,-110.8489,,"Adult Female",,Unspecified,,,,,,,,S35059226,,,,,,,,,"Oxyura jamaicensis",rudduc,Species,674.0,,,5.0,6,committed,,"https://ebird.org/profile/MTg0OTMz",1746,2619,"https://macaulaylibrary.org/asset/50589031","https://ebird.org/view/checklist/S35059226","https://ebird.org/species/rudduc",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",rudduc
41934621,Photo,"Peucedramus taeniatus","Olive Warbler",,"David Yeamans",12/6/2016,2016,12,6,1016,"United States",US-AZ-023,Arizona,"Santa Cruz","Madera Canyon--Santa Rita Lodge",31.7252,-110.8801,,Unknown,,Unspecified,,,,,,,,S32896156,,,,,,,,,"Peucedramus taeniatus",oliwar,Species,29508.0,,,4.833333333333333,6,committed,,"https://ebird.org/profile/MTg0OTMz",2050,3076,"https://macaulaylibrary.org/asset/41934621","https://ebird.org/view/checklist/S32896156","https://ebird.org/species/oliwar",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",oliwar
160548891,Photo,"Petrochelidon pyrrhonota","Cliff Swallow",,"David Yeamans",5/23/2019,2019,5,23,714,"United States",US-CA-001,California,Alameda,"Hayward Regional Shoreline--Interpretive Center",37.6234,-122.1373,,Adult,,Unspecified,,,,,,,,S56658606,,,,,,,,,"Petrochelidon pyrrhonota",cliswa,Species,23244.0,,,4.833333333333333,6,committed,,"https://ebird.org/profile/MTg0OTMz",1639,2459,"https://macaulaylibrary.org/asset/160548891","https://ebird.org/view/checklist/S56658606","https://ebird.org/species/cliswa",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",cliswa
97554121,Photo,"Cardellina pusilla","Wilson's Warbler",,"David Yeamans",5/1/2018,2018,5,1,645,"United States",US-CA-001,California,Alameda,"Garin/Dry Creek Pioneer Regional Park--May Rd. entrance",37.6082,-122.0175,,"Adult Male",,Unspecified,,,,,,,,S45143036,,,,,,,,,"Cardellina pusilla",wlswar,Species,33029.0,,,5.0,5,committed,,"https://ebird.org/profile/MTg0OTMz",1282,1924,"https://macaulaylibrary.org/asset/97554121","https://ebird.org/view/checklist/S45143036","https://ebird.org/species/wlswar",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",wlswar
71550741,Photo,"Buteo regalis","Ferruginous Hawk",,"David Yeamans",10/11/2017,2017,10,11,949,"United States",US-CA-001,California,Alameda,"10123 Patterson Pass Rd, Livermore US-CA (37.6871,-121.6636)",37.6871,-121.6636,,Juvenile,,Unspecified,,,,,,,,S39827628,,,,,"Dark patch where trailing edge of wing meets body. Dark outer terminus of axilary, otherwise pale below.",,,,"Buteo regalis",ferhaw,Species,8038.0,,,5.0,5,committed,,"https://ebird.org/profile/MTg0OTMz",1459,2189,"https://macaulaylibrary.org/asset/71550741","https://ebird.org/view/checklist/S39827628","https://ebird.org/species/ferhaw",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",ferhaw
161654621,Photo,"Tachycineta bicolor","Tree Swallow",,"David Yeamans",5/29/2019,2019,5,29,1308,"United States",US-MD-005,Maryland,Baltimore,"Cromwell Valley Park",39.417,-76.547,,"Adult Male",,Unspecified,,,,,,,,S56874801,,,,,,,,,"Tachycineta bicolor",treswa,Species,23074.0,,,5.0,5,committed,,"https://ebird.org/profile/MTg0OTMz",3238,4858,"https://macaulaylibrary.org/asset/161654621","https://ebird.org/view/checklist/S56874801","https://ebird.org/species/treswa",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",treswa
76942361,Photo,"Pica nuttalli","Yellow-billed Magpie",,"David Yeamans",12/1/2017,2017,12,1,925,"United States",US-CA-001,California,Alameda,"Del Valle Regional Park",37.5851,-121.6988,,Unknown,,Unspecified,,,,,,,,S40845977,,,,,,,,,"Pica nuttalli",yebmag,Species,20559.0,,,4.375,8,committed,,"https://ebird.org/profile/MTg0OTMz",2678,4018,"https://macaulaylibrary.org/asset/76942361","https://ebird.org/view/checklist/S40845977","https://ebird.org/species/yebmag",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",yebmag
50589731,Photo,"Mergus merganser","Common Merganser",,"David Yeamans",3/8/2017,2017,3,8,800,"United States",US-AZ-023,Arizona,"Santa Cruz","Patagonia Lake SP--Birding Trail",31.4967,-110.8489,,"Adult Female",,Unspecified,,,,,,,,S35059226,,,,"Wind blown crest",,,,,"Mergus merganser",commer,Species,658.0,,,4.375,8,committed,,"https://ebird.org/profile/MTg0OTMz",1313,1970,"https://macaulaylibrary.org/asset/50589731","https://ebird.org/view/checklist/S35059226","https://ebird.org/species/commer",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",commer
86377011,Photo,"Melospiza melodia","Song Sparrow",,"David Yeamans",2/17/2018,2018,2,17,835,"United States",US-CA-001,California,Alameda,"MLK Jr. Regional Shoreline--Arrowhead Marsh",37.7422,-122.2112,,"Adult Male",,Unspecified,,,,,,,,S42890479,,,,"Singing, ergo presumptive male.",,,,,"Melospiza melodia",sonspa,Species,32018.0,,,4.666666666666667,6,committed,,"https://ebird.org/profile/MTg0OTMz",1754,2632,"https://macaulaylibrary.org/asset/86377011","https://ebird.org/view/checklist/S42890479","https://ebird.org/species/sonspa",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",sonspa
198577051,Photo,"Bucephala clangula","Common Goldeneye",,"David Yeamans",1/10/2020,2020,1,10,821,"United States",US-CA-001,California,Alameda,"MLK Jr. Regional Shoreline--Arrowhead Marsh",37.7422,-122.2112,,,,Unspecified,,,,,,,,S63243551,,,,,,,,,"Bucephala clangula",comgol,Species,642.0,,,4.666666666666667,6,committed,,"https://ebird.org/profile/MTg0OTMz",2267,3400,"https://macaulaylibrary.org/asset/198577051","https://ebird.org/view/checklist/S63243551","https://ebird.org/species/comgol",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",comgol
198577031,Photo,"Bucephala clangula","Common Goldeneye",,"David Yeamans",1/10/2020,2020,1,10,821,"United States",US-CA-001,California,Alameda,"MLK Jr. Regional Shoreline--Arrowhead Marsh",37.7422,-122.2112,,,,Unspecified,,,,,,,,S63243551,,,,,,,,,"Bucephala clangula",comgol,Species,642.0,,,4.666666666666667,6,committed,,"https://ebird.org/profile/MTg0OTMz",1931,2897,"https://macaulaylibrary.org/asset/198577031","https://ebird.org/view/checklist/S63243551","https://ebird.org/species/comgol",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",comgol
202575431,Photo,"Cyanocitta stelleri","Steller's Jay",,"David Yeamans",1/24/2020,2020,1,24,1005,"United States",US-CA-001,California,Alameda,"Del Valle Regional Park",37.5851,-121.6988,,,,Unspecified,,,,,,,,S63735021,,,,,,,,,"Cyanocitta stelleri",stejay,Species,20353.0,,,4.8,5,committed,,"https://ebird.org/profile/MTg0OTMz",1331,1997,"https://macaulaylibrary.org/asset/202575431","https://ebird.org/view/checklist/S63735021","https://ebird.org/species/stejay",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",stejay
202574941,Photo,"Sialia mexicana","Western Bluebird",,"David Yeamans",1/24/2020,2020,1,24,812,"United States",US-CA-001,California,Alameda,"Del Valle Rd. at Mendenhall Rd.",37.6046,-121.687,,,,Unspecified,,,,,,,,S63731934,,,,,,,,,"Sialia mexicana",wesblu,Species,27041.0,,,4.8,5,committed,,"https://ebird.org/profile/MTg0OTMz",1210,1815,"https://macaulaylibrary.org/asset/202574941","https://ebird.org/view/checklist/S63731934","https://ebird.org/species/wesblu",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",wesblu
202574931,Photo,"Sialia mexicana","Western Bluebird",,"David Yeamans",1/24/2020,2020,1,24,812,"United States",US-CA-001,California,Alameda,"Del Valle Rd. at Mendenhall Rd.",37.6046,-121.687,,,,Unspecified,,,,,,,,S63731934,,,,,,,,,"Sialia mexicana",wesblu,Species,27041.0,,,4.8,5,committed,,"https://ebird.org/profile/MTg0OTMz",1230,1845,"https://macaulaylibrary.org/asset/202574931","https://ebird.org/view/checklist/S63731934","https://ebird.org/species/wesblu",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",wesblu
151734251,Photo,"Hydroprogne caspia","Caspian Tern",,"David Yeamans",4/17/2019,2019,4,17,747,"United States",US-CA-001,California,Alameda,"Elsie Roemer Bird Sanctuary",37.7526,-122.2474,,Unknown,,Unspecified,,,,,,,,S55057833,,,,,,,,,"Hydroprogne caspia",caster1,Species,6432.0,,,4.8,5,committed,,"https://ebird.org/profile/MTg0OTMz",1520,2280,"https://macaulaylibrary.org/asset/151734251","https://ebird.org/view/checklist/S55057833","https://ebird.org/species/caster1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",caster1
69258231,Photo,"Butorides virescens","Green Heron",,"David Yeamans",9/16/2017,2017,9,16,729,"United States",US-CA-067,California,Sacramento,"Murieta pond (Hwy 16 west of Rancho Murieta)",38.4954,-121.1171,,Juvenile,,Unspecified,,,,,,,,S39208403,,,,,,,,,"Butorides virescens",grnher,Species,7183.0,,,4.285714285714286,7,committed,,"https://ebird.org/profile/MTg0OTMz",902,1353,"https://macaulaylibrary.org/asset/69258231","https://ebird.org/view/checklist/S39208403","https://ebird.org/species/grnher",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",grnher
63619771,Photo,"Setophaga townsendi","Townsend's Warbler",,"David Yeamans",6/22/2017,2017,6,22,921,"United States",US-AK-122,Alaska,"Kenai Peninsula","Seward--Lowell Point",60.0706,-149.4349,,"Adult Male",,Unspecified,,,,,,,,S37754346,,,,,,,,,"Setophaga townsendi",towwar,Species,32897.0,,,5.0,4,committed,,"https://ebird.org/profile/MTg0OTMz",1538,2308,"https://macaulaylibrary.org/asset/63619771","https://ebird.org/view/checklist/S37754346","https://ebird.org/species/towwar",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",towwar
63615041,Photo,"Pluvialis dominica","American Golden-Plover",,"David Yeamans",6/18/2017,2017,6,18,854,"United States",US-AK-180,Alaska,Nome,"Nome-Kougarok Road-MP N72",65.2875,-164.7711,,"Adult Male",,Unspecified,,,,,,,,S37713403,,,,,,,,,"Pluvialis dominica",amgplo,Species,5619.0,,,5.0,4,committed,,"https://ebird.org/profile/MTg0OTMz",1236,1855,"https://macaulaylibrary.org/asset/63615041","https://ebird.org/view/checklist/S37713403","https://ebird.org/species/amgplo",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",amgplo
63613541,Photo,"Calcarius lapponicus","Lapland Longspur",,"David Yeamans",6/17/2017,2017,6,17,1001,"United States",US-AK-180,Alaska,Nome,"Nome--Safety Sound",64.4913,-164.752,,"Adult Male",,Unspecified,,,,,,,,S37713439,,,,,,,,,"Calcarius lapponicus",laplon,Species,31423.0,,,5.0,4,committed,,"https://ebird.org/profile/MTg0OTMz",856,1284,"https://macaulaylibrary.org/asset/63613541","https://ebird.org/view/checklist/S37713439","https://ebird.org/species/laplon",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",laplon
55226961,Photo,"Callipepla californica","California Quail",,"David Yeamans",4/21/2017,2017,4,21,730,"United States",US-CA-001,California,Alameda,"US-CA-Livermore-Robertson Park - Arroyo Loop B",37.67,-121.7582,,"Adult Male",,Unspecified,,,,,,,,S36143590,,,,,,,,,"Callipepla californica",calqua,Species,978.0,,,5.0,4,committed,,"https://ebird.org/profile/MTg0OTMz",1846,2769,"https://macaulaylibrary.org/asset/55226961","https://ebird.org/view/checklist/S36143590","https://ebird.org/species/calqua",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",calqua
48468081,Photo,"Podilymbus podiceps","Pied-billed Grebe",,"David Yeamans",2/15/2017,2017,2,15,922,"United States",US-AZ-023,Arizona,"Santa Cruz","Patagonia Lake State Park",31.4952,-110.8567,,Unknown,,Unspecified,,,,,,,,S34394578,,,,,"This specimen spotted me earlier in the hunt and submarined, that is, submerged without the usual bill-first dive. It simply sank straight down, it's neck and head still in swimming position, disappearing like a preiscope. No splash, no noise.",,,,"Podilymbus podiceps",pibgre,Species,1756.0,,,5.0,4,committed,,"https://ebird.org/profile/MTg0OTMz",768,1024,"https://macaulaylibrary.org/asset/48468081","https://ebird.org/view/checklist/S34394578","https://ebird.org/species/pibgre",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",pibgre
162938401,Photo,"Sialia sialis","Eastern Bluebird",,"David Yeamans",6/3/2019,2019,6,3,1301,"United States",US-NY-007,"New York",Broome,"3622 Nys Rte 79, Harpursville US-NY (42.1841,-75.6341)",42.1841,-75.6341,,"Adult Male",,Unspecified,,,,,,,,S57051911,,,,,"He was just minding his own business but must have been using the favorite perch of a pair of TRSW. They hectored the EABL until it moved to the next post.",,,,"Sialia sialis",easblu,Species,27031.0,,,5.0,4,committed,,"https://ebird.org/profile/MTg0OTMz",1014,1522,"https://macaulaylibrary.org/asset/162938401","https://ebird.org/view/checklist/S57051911","https://ebird.org/species/easblu",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",easblu
162938351,Photo,"Sialia sialis","Eastern Bluebird",,"David Yeamans",6/3/2019,2019,6,3,1301,"United States",US-NY-007,"New York",Broome,"3622 Nys Rte 79, Harpursville US-NY (42.1841,-75.6341)",42.1841,-75.6341,,"Adult Male",,Unspecified,,,,,,,,S57051911,,,,,"He was just minding his own business but must have been using the favorite perch of a pair of TRSW. They hectored the EABL until it moved to the next post.",,,,"Sialia sialis",easblu,Species,27031.0,,,5.0,4,committed,,"https://ebird.org/profile/MTg0OTMz",1217,1522,"https://macaulaylibrary.org/asset/162938351","https://ebird.org/view/checklist/S57051911","https://ebird.org/species/easblu",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",easblu
160547701,Photo,"Hirundo rustica","Barn Swallow",,"David Yeamans",5/23/2019,2019,5,23,714,"United States",US-CA-001,California,Alameda,"Hayward Regional Shoreline--Interpretive Center",37.6234,-122.1373,,Adult,,Unspecified,,,,,,,,S56658606,,,,,,,,,"Hirundo rustica",barswa,Species,23153.0,,,5.0,4,committed,,"https://ebird.org/profile/MTg0OTMz",2328,3492,"https://macaulaylibrary.org/asset/160547701","https://ebird.org/view/checklist/S56658606","https://ebird.org/species/barswa",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",barswa
107454251,Photo,"Geothlypis trichas","Common Yellowthroat",,"David Yeamans",7/12/2018,2018,7,12,656,"United States",US-IA-191,Iowa,Winneshiek,"4 Ohio St, Decorah US-IA (43.3023,-91.8018)",43.3023,-91.8018,,"Adult Male",,Unspecified,,,,,,,,S47147251,,,,,,,,,"Geothlypis trichas",comyel,Species,32744.0,,,5.0,4,committed,,"https://ebird.org/profile/MTg0OTMz",1121,1682,"https://macaulaylibrary.org/asset/107454251","https://ebird.org/view/checklist/S47147251","https://ebird.org/species/comyel",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",comyel
